gene,id,tpm,log2tpm,SampleID,sample_type_code,sample_type,project,tumor_type,median_log2tpm,n,tumor_type_n
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-5250-01A-01R-1514-07,2.2739,1.19149948403594,TCGA-CR-5250,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-P3-A6T7-01A-11R-A34R-07,42.8765,5.42245167622149,TCGA-P3-A6T7,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-A6UY-01A-12R-A34R-07,0.9605,-0.0431998819484233,TCGA-CN-A6UY,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-P3-A5Q6-01A-11R-A28V-07,256.9373,8.00532868217046,TCGA-P3-A5Q6,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-QK-A652-01A-11R-A30B-07,59.8935,5.90456839314563,TCGA-QK-A652,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6003-01A-11R-1686-07,729.1203,9.51003284570686,TCGA-CV-6003,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-A49A-01A-11R-A24H-07,76.7597,6.26246510524512,TCGA-CN-A49A,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-D6-A4Z9-01A-11R-A24Z-07,39.4328,5.3016900655365,TCGA-D6-A4Z9,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-H7-8501-01A-11R-2403-07,120.4364,6.91224746355233,TCGA-H7-8501,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-QK-AA3J-01A-11R-A39I-07,21.2022,4.4068223510455,TCGA-QK-AA3J,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-4722-01A-01R-1436-07,18.7266,4.22778727583724,TCGA-CN-4722,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7390-01A-11R-2016-07,293.5128,8.19732876183021,TCGA-CR-7390,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7437-01A-21R-2132-07,126.0607,6.97808920868908,TCGA-CV-7437,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-7067-01A-11R-2232-07,96.1506,6.58737399274931,TCGA-CQ-7067,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A6JZ-01A-11R-A31N-07,6.143,2.62128999253892,TCGA-CV-A6JZ,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-5373-01A-01R-1436-07,42.0534,5.39449356323786,TCGA-CN-5373,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7391-01A-11R-2016-07,45.3287,5.50267112005426,TCGA-CR-7391,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-6869-01A-11R-1873-07,276.9067,8.11330825063262,TCGA-BA-6869,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A6K0-01B-21R-A31N-07,113.4195,6.82565208551279,TCGA-CV-A6K0,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-A63T-01A-11R-A28V-07,200.43,7.64702663265485,TCGA-CN-A63T,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-UF-A7JF-01A-11R-A34R-07,133.2706,7.05832299030178,TCGA-UF-A7JF,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BB-8596-01A-11R-2403-07,109.9631,6.78100686586471,TCGA-BB-8596,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A45T-01A-11R-A24H-07,121.3238,6.92283768829395,TCGA-CV-A45T,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-D6-6826-01A-11R-1915-07,157.7373,7.30147150205104,TCGA-D6-6826,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6493-01A-11R-1873-07,140.6414,7.13598010263356,TCGA-CR-6493,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CX-A4AQ-01A-11R-A24Z-07,10.0127,3.32519930121409,TCGA-CX-A4AQ,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6942-01A-21R-2016-07,198.4955,7.63303517050718,TCGA-CV-6942,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-6228-01A-11R-1915-07,31.5023,4.97784315160707,TCGA-CQ-6228,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HD-A634-01A-11R-A28V-07,0.2773,-1.79937010201693,TCGA-HD-A634,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-6219-01A-11R-1915-07,125.3246,6.96964093131141,TCGA-CQ-6219,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-F7-A50G-01A-11R-A266-07,184.2218,7.52537829432356,TCGA-F7-A50G,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-A4CA-01A-11R-A24Z-07,23.9629,4.58333253714727,TCGA-CQ-A4CA,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-F7-A61W-01A-11R-A28V-07,200.6287,7.6484560953916,TCGA-F7-A61W,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6950-01A-11R-1915-07,626.8971,9.29210785879989,TCGA-CV-6950,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6441-01A-11R-1686-07,1.5378,0.630219064732159,TCGA-CV-6441,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BB-A5HZ-01A-21R-A28V-07,193.3074,7.59482768642348,TCGA-BB-A5HZ,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-A6V3-01A-12R-A34R-07,144.6495,7.17651726003736,TCGA-CN-A6V3,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MT-A7BN-01A-12R-A34R-07,8.0809,3.01630019132253,TCGA-MT-A7BN,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-5324-01A-01R-1686-07,98.1827,6.6175438682535,TCGA-CQ-5324,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CX-7085-01A-21R-2016-07,118.9356,6.8941580947821,TCGA-CX-7085,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-A4II-01A-11R-A266-07,82.4256,6.36519559797432,TCGA-BA-A4II,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HD-7229-01A-11R-2016-07,153.2436,7.25977715368194,TCGA-HD-7229,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-5149-01A-01R-1514-07,199.2029,7.63816726169601,TCGA-BA-5149,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7397-01A-11R-2016-07,70.5,6.13975597548131,TCGA-CR-7397,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7250-01A-11R-2016-07,67.7385,6.08211709941265,TCGA-CV-7250,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-D6-8568-01A-11R-2403-07,346.2057,8.43552733850749,TCGA-D6-8568,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6478-01A-11R-1873-07,127.0873,6.98978957245446,TCGA-CR-6478,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A45O-01A-21R-A24H-07,39.9545,5.3206471345283,TCGA-CV-A45O,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-6021-01A-11R-1686-07,6.6999,2.74629126559399,TCGA-CN-6021,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-T2-A6X2-01A-12R-A34R-07,136.5105,7.0929737931375,TCGA-T2-A6X2,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-5329-01A-01R-1686-07,81.7717,6.35370614743223,TCGA-CQ-5329,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-6019-01A-11R-1686-07,23.3145,4.54377424969421,TCGA-CN-6019,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A45V-01A-21R-A24Z-07,14.9264,3.90076056376451,TCGA-CV-A45V,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-7269-01A-11R-2016-07,93.452,6.54630800475442,TCGA-BA-7269,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6477-01A-11R-1873-07,67.6681,6.08061716158614,TCGA-CR-6477,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6487-01A-11R-1873-07,3.9328,1.97922053105791,TCGA-CR-6487,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-5327-01A-01R-1686-07,41.5521,5.37719664573789,TCGA-CQ-5327,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-5243-01A-01R-1514-07,18.5114,4.21112124838399,TCGA-CR-5243,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BB-4225-01A-01R-1436-07,1.175,0.244887059123534,TCGA-BB-4225,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6948-01A-11R-1915-07,19.9961,4.32236804978512,TCGA-CV-6948,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-UF-A7JC-01A-21R-A34R-07,97.731,6.61089195993502,TCGA-UF-A7JC,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-5976-01A-11R-1686-07,293.8743,8.19910447861376,TCGA-CV-5976,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MZ-A6I9-01A-11R-A31N-07,2.2295,1.16317666619361,TCGA-MZ-A6I9,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-4077-01B-01R-1436-07,38.678,5.27381424458704,TCGA-BA-4077,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7371-01A-11R-2016-07,46.7813,5.54816840645584,TCGA-CR-7371,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-A4CH-01A-11R-A266-07,124.951,6.96533409357587,TCGA-CQ-A4CH,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6436-01A-11R-1686-07,42.5788,5.41240217536404,TCGA-CV-6436,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-4074-01A-01R-1436-07,601.3511,9.23208773767968,TCGA-BA-4074,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-QK-A64Z-01A-11R-A30B-07,285.2912,8.15634200479954,TCGA-QK-A64Z,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-6989-01A-11R-1915-07,83.0811,6.37662205114299,TCGA-CN-6989,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7399-01A-11R-2016-07,12.7254,3.6707723681197,TCGA-CR-7399,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-5359-01A-01R-1436-07,65.9495,6.04350855748545,TCGA-CN-5359,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6953-01A-11R-1915-07,108.8893,6.7668508702779,TCGA-CV-6953,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6481-01A-11R-1873-07,15.6383,3.96793402905571,TCGA-CR-6481,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BB-4227-01A-01R-1873-07,52.7072,5.72020184054839,TCGA-BB-4227,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-IQ-A61G-01A-11R-A30B-07,203.9394,7.67206745263795,TCGA-IQ-A61G,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7413-01A-11R-2081-07,33.6871,5.07455253212106,TCGA-CV-7413,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CQ-6229-01A-11R-1915-07,189.967,7.56968095572839,TCGA-CQ-6229,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7423-01A-11R-2081-07,158.2492,7.30614555930877,TCGA-CV-7423,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7253-01A-11R-2016-07,320.1173,8.32250190288189,TCGA-CV-7253,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-A4IH-01A-11R-A266-07,48.3106,5.59456646369875,TCGA-BA-A4IH,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-4076-01A-01R-1436-07,152.0962,7.24893514972046,TCGA-BA-4076,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-6872-01A-11R-1873-07,222.596,7.79834866858931,TCGA-BA-6872,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-4738-01A-02R-1514-07,156.1472,7.28685527956115,TCGA-CN-4738,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HD-A633-01A-11R-A28V-07,170.7224,7.41559305530961,TCGA-HD-A633,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-4727-01A-01R-1436-07,124.2685,6.95743292360475,TCGA-CN-4727,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-6997-01A-11R-2016-07,402.5901,8.65320372037845,TCGA-CN-6997,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A45W-01A-11R-A24Z-07,38.8071,5.27862043416769,TCGA-CV-A45W,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7370-01A-11R-2132-07,42.1268,5.39700885044204,TCGA-CR-7370,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-5247-01A-01R-2016-07,462.0553,8.85195294039663,TCGA-CR-5247,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-KU-A6H7-01A-11R-A31N-07,8.8925,3.15421053058834,TCGA-KU-A6H7,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-A63V-01A-11R-A466-07,72.8816,6.18768066339581,TCGA-CN-A63V,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7418-01A-11R-2081-07,53.8049,5.74993376915552,TCGA-CV-7418,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7398-01A-11R-2016-07,204.623,7.67689500884297,TCGA-CR-7398,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MT-A51X-01A-11R-A266-07,269.2556,8.0728861200249,TCGA-MT-A51X,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DQ-5624-01A-01R-1873-07,478.5315,8.90250023308169,TCGA-DQ-5624,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DQ-7589-01A-11R-2232-07,71.4452,6.15896709908787,TCGA-DQ-7589,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7373-01A-11R-2016-07,302.5389,8.24102452914043,TCGA-CR-7373,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7394-01A-11R-2016-07,44.175,5.4654847790185,TCGA-CR-7394,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7428-01A-11R-2132-07,111.023,6.79484471194243,TCGA-CV-7428,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7438-01A-21R-2132-07,227.4008,7.82915696087583,TCGA-CV-7438,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A45P-01A-11R-A24H-07,140.5325,7.13486265664481,TCGA-CV-A45P,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-5434-01A-01R-1686-07,398.1375,8.63715918862548,TCGA-CV-5434,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-A6K1-01A-11R-A31N-07,76.73,6.26190685982807,TCGA-CV-A6K1,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-5441-01A-01R-1514-07,75.0013,6.22903604017544,TCGA-CV-5441,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7395-01A-11R-2016-07,175.1326,7.4523862234823,TCGA-CR-7395,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-IQ-7632-01A-11R-2081-07,65.3911,6.03124299591958,TCGA-IQ-7632,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-6935-01A-11R-1915-07,150.9731,7.23824326309534,TCGA-CV-6935,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7446-01A-11R-2232-07,76.7487,6.26225837286887,TCGA-CV-7446,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7435-01A-11R-2132-07,491.2526,8.94035060014729,TCGA-CV-7435,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-DQ-7594-01A-11R-2232-07,6.3872,2.67744058792154,TCGA-DQ-7594,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-UF-A7JO-01A-11R-A34R-07,109.7687,6.77845434989798,TCGA-UF-A7JO,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CN-4734-01A-01R-1436-07,156.6196,7.29121306995066,TCGA-CN-4734,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-7404-01A-11R-2132-07,23.5409,4.55771028851424,TCGA-CR-7404,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-HD-8634-01A-11R-2403-07,172.8118,7.43314140246236,TCGA-HD-8634,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CR-6492-01A-12R-2081-07,61.3433,5.93906903886676,TCGA-CR-6492,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7406-01A-11R-2081-07,14.5363,3.86258033046233,TCGA-CV-7406,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-BA-6871-01A-11R-1873-07,6.1553,2.62417109705828,TCGA-BA-6871,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-CV-7247-01A-11R-2016-07,91.6539,6.51828176387433,TCGA-CV-7247,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-H7-A76A-01A-51R-A34R-07,7.4582,2.90076056376451,TCGA-H7-A76A,01,TP,TCGA-HNSC,HNSC,6.5383345400613,520,HNSC (n=520)
